index,player_name,year_signed,age,contract_length,value,average/year
648,Michael Higgins,2014,26,1,"$570,000",570000
649,Michael Hoomanawanui,2014,25,2,"$2,400,000",1200000
649,Michael Hoomanawanui,2015,26,2,"$2,400,000",1200000
650,Michael Palmer,2014,26,1,"$730,000",730000
651,Mickey Shuler,2014,27,2,"$1,080,000",540000
652,Mike Caussin,2014,27,1,"$645,000",645000
653,Mike Flacco,2014,27,3,"$1,530,000",510000
653,Mike Flacco,2015,28,3,"$1,530,000",510000
653,Mike Flacco,2016,29,3,"$1,530,000",510000
654,Mike McNeill,2014,26,2,"$1,520,000",760000
655,Nate Byham,2014,26,1,"$645,000",645000
656,Nathan Overbay,2014,26,1,"$420,000",420000
657,Owen Daniels,2014,31,1,"$1,000,000",1000000
658,Richard Gordon,2014,26,1,"$645,000",645000
659,Richard Quinn,2014,27,1,"$730,000",730000
660,Richie Brockel,2014,27,2,"$1,610,000",805000
660,Richie Brockel,2015,28,2,"$1,610,000",805000
661,Scott Chandler,2014,28,2,"$4,750,000",2375000
662,Shaun Chapas,2014,25,2,"$1,230,000",615000
662,Shaun Chapas,2015,26,2,"$1,230,000",615000
663,Steve Maneri,2014,25,1,"$730,000",730000
664,Tom Crabtree,2014,28,1,"$730,000",730000
665,Tony Moeaki,2014,27,1,"$645,000",645000
666,Travis Beckum,2014,27,1,"$730,000",730000
667,Zach Miller,2014,28,2,"$6,000,000",3000000
668,Zach Potter,2014,27,1,"$645,000",645000
669,Alex Silvestro,2013,24,1,"$405,000",405000
670,Alex Smith,2013,30,1,"$905,000",905000
671,Andre Smith,2013,24,2,"$1,050,000",525000
671,Andre Smith,2014,25,2,"$1,050,000",525000
672,Andrew Szczerba,2013,24,2,"$900,000",450000
672,Andrew Szczerba,2014,25,2,"$900,000",450000
673,Anthony Fasano,2013,28,4,"$16,000,000",4000000
673,Anthony Fasano,2014,29,4,"$16,000,000",4000000
674,Bear Pascoe,2013,26,1,"$900,000",900000
675,Ben Hartsock,2013,32,1,"$905,000",905000
676,Benjamin Watson,2013,32,3,"$4,950,000",1650000
676,Benjamin Watson,2014,33,3,"$4,950,000",1650000
676,Benjamin Watson,2015,34,3,"$4,950,000",1650000
677,Brandon Myers,2013,27,1,"$2,250,000",2250000
678,Brandon Williams,2013,25,3,"$1,485,000",495000
678,Brandon Williams,2014,26,3,"$1,485,000",495000
679,Brody Eldridge,2013,25,1,"$630,000",630000
680,Cameron Morrah,2013,35,1,"$630,000",630000
681,Clay Harbor,2013,25,1,"$630,000",630000
682,Colin Cloherty,2013,25,2,"$1,050,000",525000
682,Colin Cloherty,2014,26,2,"$1,050,000",525000
683,Colin Cochart,2013,25,2,"$1,050,000",525000
683,Colin Cochart,2014,26,2,"$1,050,000",525000
684,D.C. Jefferson,2013,24,4,"$2,220,248",555062
684,D.C. Jefferson,2015,26,4,"$2,220,248",555062
684,D.C. Jefferson,2016,27,4,"$2,220,248",555062
685,D.J. Williams,2013,24,2,"$1,200,000",600000
686,Dallas Clark,2013,34,1,"$1,005,000",1005000
687,Dallas Walker,2013,25,3,"$1,485,000",495000
688,Dan Gronkowski,2013,27,2,"$1,200,000",600000
688,Dan Gronkowski,2014,28,2,"$1,200,000",600000
689,Dante Rosario,2013,28,1,"$780,000",780000
690,Darren Fells,2013,26,3,"$1,485,000",495000
691,David Johnson,2013,25,1,"$665,000",665000
692,DeMarco Cosby,2013,25,2,"$900,000",450000
692,DeMarco Cosby,2014,26,2,"$900,000",450000
693,Delanie Walker,2013,28,4,"$17,500,000",4375000
693,Delanie Walker,2014,29,4,"$17,500,000",4375000
693,Delanie Walker,2015,30,4,"$17,500,000",4375000
694,Dennis Pitta,2013,27,1,"$2,023,000",2023000
695,Dominique Jones,2013,25,3,"$1,710,000",570000
695,Dominique Jones,2014,26,3,"$1,710,000",570000
695,Dominique Jones,2015,27,3,"$1,710,000",570000
696,Dorin Dickerson,2013,24,1,"$555,000",555000
697,Drake Dunsmore,2013,24,2,"$900,000",450000
697,Drake Dunsmore,2014,25,2,"$900,000",450000
698,Dustin Keller,2013,28,1,"$4,250,000",4250000
699,Ed Dickson,2013,25,1,"$1,323,000",1323000
700,Fendi Onobun,2013,26,1,"$555,000",555000
701,Fred Davis,2013,27,1,"$2,500,000",2500000
702,Gabe Miller,2013,25,2,"$900,000",450000
703,Gary Barnidge,2013,27,3,"$3,750,000",1250000
703,Gary Barnidge,2014,28,3,"$3,750,000",1250000
704,Jake Ballard,2013,25,1,"$630,000",630000
705,Jake O'Connell,2013,27,1,"$715,000",715000
706,Jamie Childers,2013,24,2,"$900,000",450000
706,Jamie Childers,2014,25,2,"$900,000",450000
707,Jared Cook,2013,25,5,"$35,100,000",7020000
707,Jared Cook,2014,26,5,"$35,100,000",7020000
707,Jared Cook,2015,27,5,"$35,100,000",7020000
708,Jeff Cumberland,2013,25,1,"$1,323,000",1323000
709,Jeron Mastrud,2013,25,1,"$630,000",630000
710,John Phillips,2013,25,3,"$5,275,000",1758333
710,John Phillips,2014,26,3,"$5,275,000",1758333
711,Kellen Davis,2013,27,1,"$780,000",780000
712,Kellen Winslow,2013,29,1,"$840,000",840000
713,Kevin Brock,2013,26,3,"$1,485,000",495000
714,Kyle Adams,2013,24,1,"$555,000",555000
715,Kyle Auffray,2013,26,3,"$1,485,000",495000
715,Kyle Auffray,2015,28,3,"$1,485,000",495000
716,Larry Donnell,2013,24,2,"$900,000",450000
716,Larry Donnell,2014,25,2,"$900,000",450000
717,Logan Paulsen,2013,26,3,"$4,000,000",1333333
717,Logan Paulsen,2014,27,3,"$4,000,000",1333333
717,Logan Paulsen,2015,28,3,"$4,000,000",1333333
718,Martellus Bennett,2013,26,4,"$20,400,000",5100000
718,Martellus Bennett,2014,27,4,"$20,400,000",5100000
718,Martellus Bennett,2015,28,4,"$20,400,000",5100000
718,Martellus Bennett,2016,29,4,"$20,400,000",5100000
719,Matt Spaeth,2013,29,2,"$2,000,000",1000000
719,Matt Spaeth,2014,30,2,"$2,000,000",1000000
720,Matthew Mulligan,2013,28,1,"$820,000",820000
721,Michael Higgins,2013,25,1,"$555,000",555000
722,Michael Hoomanawanui,2013,24,1,"$630,000",630000
723,Michael Palmer,2013,25,1,"$630,000",630000
724,Mickey Shuler,2013,26,1,"$480,000",480000
725,Mike Caussin,2013,26,1,"$630,000",630000
726,Mike McNeill,2013,25,1,"$555,000",555000
727,Nathan Overbay,2013,25,2,"$1,050,000",525000
728,Richard Gordon,2013,25,1,"$555,000",555000
729,Richard Quinn,2013,26,1,"$725,000",725000
730,Richie Brockel,2013,26,1,"$555,000",555000
731,Shaun Chapas,2013,24,1,"$555,000",555000
732,Steve Maneri,2013,25,2,"$1,551,200",775600
733,Steve Watson,2013,24,3,"$1,485,000",495000
733,Steve Watson,2014,25,3,"$1,485,000",495000
733,Steve Watson,2015,26,3,"$1,485,000",495000
734,Tim Tebow,2013,25,2,"$1,385,000",692500
734,Tim Tebow,2014,26,2,"$1,385,000",692500
735,Tom Crabtree,2013,27,2,"$1,600,000",800000
736,Tony Gonzalez,2013,35,2,"$12,650,000",6325000
736,Tony Gonzalez,2014,36,2,"$12,650,000",6325000
737,Tony Moeaki,2013,26,2,"$2,000,000",1000000
738,Visanthe Shiancoe,2013,33,1,"$940,000",940000
739,Zach Miller,2013,28,1,"$630,000",630000
740,Zach Potter,2013,27,1,"$630,000",630000
741,Zach Sudfeld,2013,24,3,"$1,497,000",499000
741,Zach Sudfeld,2014,25,3,"$1,497,000",499000
741,Zach Sudfeld,2015,26,3,"$1,497,000",499000
742,Alex Smith,2012,29,1,"$850,000",850000
743,Ben Guidugli,2012,24,1,"$390,000",390000
744,Billy Bajema,2012,29,1,"$890,000",890000
745,Brad Taylor,2012,24,3,"$1,440,000",480000
745,Brad Taylor,2013,25,3,"$1,440,000",480000
745,Brad Taylor,2014,26,3,"$1,440,000",480000
746,Brett Brackett,2012,24,3,"$1,295,000",431667
746,Brett Brackett,2013,25,3,"$1,295,000",431667
747,Brian Linthicum,2012,24,3,"$1,447,000",482333
747,Brian Linthicum,2013,25,3,"$1,447,000",482333
747,Brian Linthicum,2014,26,3,"$1,447,000",482333
748,Brody Eldridge,2012,25,1,"$540,000",540000
749,Chase Coffman,2012,26,2,"$1,170,000",585000
749,Chase Coffman,2013,27,2,"$1,170,000",585000
750,Chris Cooley,2012,30,1,"$825,000",825000
751,Christian Hopkins,2012,26,1,"$390,000",390000
752,Cornelius Ingram,2012,26,1,"$540,000",540000
753,Craig Stevens,2012,27,4,"$14,400,000",3600000
753,Craig Stevens,2013,28,4,"$14,400,000",3600000
754,Dallas Clark,2012,32,1,"$2,700,000",2700000
755,Dan Gronkowski,2012,26,1,"$540,000",540000
756,Daniel Fells,2012,28,3,"$5,000,000",1666667
756,Daniel Fells,2013,29,3,"$5,000,000",1666667
757,Daniel Graham,2012,33,1,"$990,000",990000
758,Daniel Hardy,2012,24,1,"$390,000",390000
759,Dante Rosario,2012,27,1,"$700,000",700000
760,David Johnson,2012,24,1,"$1,260,000",1260000
761,Davon Drew,2012,26,1,"$465,000",465000
762,Derek Schouman,2012,27,1,"$615,000",615000
763,Dominique Jones,2012,24,3,"$1,440,000",480000
764,Donald Lee,2012,31,1,"$830,000",830000
765,Dorin Dickerson,2012,24,1,"$465,000",465000
766,Evan Moore,2012,26,2,"$1,415,000",707500
766,Evan Moore,2013,27,2,"$1,415,000",707500
767,Fendi Onobun,2012,25,1,"$540,000",540000
768,Fred Davis,2012,26,1,"$5,446,000",5446000
769,George Bryan,2012,35,3,"$1,444,000",481333
769,George Bryan,2013,36,3,"$1,444,000",481333
769,George Bryan,2014,37,3,"$1,444,000",481333
770,Hayden Smith,2012,26,3,"$1,454,000",484667
770,Hayden Smith,2013,27,3,"$1,454,000",484667
770,Hayden Smith,2014,28,3,"$1,454,000",484667
771,Isaiah Stanback,2012,27,2,"$1,245,000",622500
771,Isaiah Stanback,2013,28,2,"$1,245,000",622500
772,Jacob Tamme,2012,27,3,"$8,125,000",2708333
772,Jacob Tamme,2013,28,3,"$8,125,000",2708333
772,Jacob Tamme,2014,29,3,"$8,125,000",2708333
773,Jake Ballard,2012,24,1,"$540,000",540000
774,Jake O'Connell,2012,26,1,"$640,000",640000
775,Jamie McCoy,2012,24,3,"$1,440,000",480000
775,Jamie McCoy,2013,25,3,"$1,440,000",480000
775,Jamie McCoy,2014,26,3,"$1,440,000",480000
776,Jermichael Finley,2012,24,2,"$14,000,000",7000000
776,Jermichael Finley,2013,25,2,"$14,000,000",7000000
777,Jeron Mastrud,2012,24,1,"$540,000",540000
778,Joe Jon Finley,2012,26,1,"$390,000",390000
779,Joel Dreessen,2012,29,3,"$8,500,000",2833333
779,Joel Dreessen,2013,30,3,"$8,500,000",2833333
779,Joel Dreessen,2014,31,3,"$8,500,000",2833333
780,Joey Haynos,2012,27,1,"$540,000",540000
781,John Carlson,2012,27,5,"$25,000,000",5000000
781,John Carlson,2013,28,5,"$25,000,000",5000000
781,John Carlson,2016,31,5,"$25,000,000",5000000
782,John Nalbone,2012,25,1,"$390,000",390000
783,Justin Peelle,2012,33,1,"$990,000",990000
784,Kellen Davis,2012,26,2,"$6,000,000",3000000
785,Kellen Winslow,2012,28,1,"$825,000",825000
786,Kevin Boss,2012,28,3,"$9,000,000",3000000
786,Kevin Boss,2013,29,3,"$9,000,000",3000000
786,Kevin Boss,2014,30,3,"$9,000,000",3000000
787,Kory Sperry,2012,26,2,"$1,330,000",665000
787,Kory Sperry,2013,27,2,"$1,330,000",665000
788,Leonard Pope,2012,28,1,"$725,000",725000
789,Les Brown,2012,24,3,"$1,442,500",480833
789,Les Brown,2013,25,3,"$1,442,500",480833
789,Les Brown,2014,26,3,"$1,442,500",480833
790,Martellus Bennett,2012,25,1,"$2,500,000",2500000
791,Martin Rucker,2012,26,1,"$700,000",700000
792,Matthew Mulligan,2012,26,2,"$1,402,000",701000
793,Michael Higgins,2012,24,1,"$465,000",465000
794,Michael Hoomanawanui,2012,24,1,"$540,000",540000
795,Nathan Overbay,2012,24,1,"$390,000",390000
796,Randy McMichael,2012,32,2,"$2,700,000",1350000
796,Randy McMichael,2013,33,2,"$2,700,000",1350000
797,Richie Brockel,2012,25,1,"$540,000",540000
798,Rob Myers,2012,25,1,"$480,000",480000
799,Ryan Purvis,2012,25,1,"$465,000",465000
800,Ryan Winterswyk,2012,24,1,"$390,000",390000
801,Scott Chandler,2012,26,2,"$5,450,000",2725000
801,Scott Chandler,2013,27,2,"$5,450,000",2725000
802,Sean McGrath,2012,24,4,"$1,875,000",468750
802,Sean McGrath,2013,25,4,"$1,875,000",468750
802,Sean McGrath,2014,26,4,"$1,875,000",468750
803,Stephen Spach,2012,29,1,"$700,000",700000
804,Tory Humphrey,2012,28,1,"$615,000",615000
805,Visanthe Shiancoe,2012,32,1,"$1,200,000",1200000
806,Zach Potter,2012,25,1,"$540,000",540000
807,Alex Smith,2011,28,1,"$685,000",685000
808,Anthony Becht,2011,33,1,"$910,000",910000
809,Ben Hartsock,2011,31,2,"$2,000,000",1000000
809,Ben Hartsock,2012,32,2,"$2,000,000",1000000
810,Bo Scaife,2011,30,1,"$1,000,000",1000000
811,Chase Coffman,2011,24,1,"$480,000",480000
812,Daniel Fells,2011,27,1,"$735,000",735000
813,Daniel Graham,2011,32,3,"$8,500,000",2833333
813,Daniel Graham,2013,34,3,"$8,500,000",2833333
814,Dante Rosario,2011,26,1,"$685,000",685000
815,David Thomas,2011,27,3,"$5,500,000",1833333
815,David Thomas,2012,28,3,"$5,500,000",1833333
815,David Thomas,2013,29,3,"$5,500,000",1833333
816,Davon Drew,2011,25,1,"$405,000",405000
817,Derek Schouman,2011,26,1,"$685,000",685000
818,Donald Lee,2011,30,1,"$850,000",850000
819,Evan Moore,2011,25,3,"$8,500,000",2833333
820,Garrett Mills,2011,27,1,"$640,000",640000
821,Gary Barnidge,2011,25,2,"$1,245,000",622500
821,Gary Barnidge,2012,26,2,"$1,245,000",622500
822,Greg Olsen,2011,26,5,"$22,800,000",4560000
822,Greg Olsen,2012,27,5,"$22,800,000",4560000
822,Greg Olsen,2013,28,5,"$22,800,000",4560000
822,Greg Olsen,2014,29,5,"$22,800,000",4560000
823,Jason Witten,2011,29,5,"$37,000,000",7400000
823,Jason Witten,2012,30,5,"$37,000,000",7400000
823,Jason Witten,2013,31,5,"$37,000,000",7400000
823,Jason Witten,2014,32,5,"$37,000,000",7400000
823,Jason Witten,2015,33,5,"$37,000,000",7400000
824,Jeff King,2011,28,3,"$5,550,000",1850000
824,Jeff King,2012,29,3,"$5,550,000",1850000
824,Jeff King,2013,30,3,"$5,550,000",1850000
825,Jeremy Shockey,2011,30,1,"$3,812,500",3812500
826,John Gilmore,2011,31,1,"$575,000",575000
827,Josh Baker,2011,24,3,"$1,402,000",467333
827,Josh Baker,2012,25,3,"$1,402,000",467333
827,Josh Baker,2013,26,3,"$1,402,000",467333
828,Kevin Boss,2011,27,4,"$16,000,000",4000000
829,Kevin Brock,2011,25,3,"$1,395,000",465000
829,Kevin Brock,2012,26,3,"$1,395,000",465000
830,Konrad Reuland,2011,24,3,"$1,396,000",465333
830,Konrad Reuland,2012,25,3,"$1,396,000",465333
830,Konrad Reuland,2013,26,3,"$1,396,000",465333
831,Kory Sperry,2011,25,1,"$525,000",525000
832,Kris Wilson,2011,29,1,"$810,000",810000
833,Leonard Pope,2011,27,1,"$785,000",785000
834,Marcedes Lewis,2011,27,5,"$34,000,000",6800000
834,Marcedes Lewis,2012,28,5,"$34,000,000",6800000
834,Marcedes Lewis,2013,29,5,"$34,000,000",6800000
834,Marcedes Lewis,2014,30,5,"$34,000,000",6800000
835,Matt Spaeth,2011,27,3,"$5,975,000",1991667
835,Matt Spaeth,2012,28,3,"$5,975,000",1991667
836,Mickey Shuler,2011,24,2,"$945,000",472500
836,Mickey Shuler,2012,25,2,"$945,000",472500
837,Owen Daniels,2011,28,4,"$22,000,000",5500000
837,Owen Daniels,2012,29,4,"$22,000,000",5500000
837,Owen Daniels,2013,30,4,"$22,000,000",5500000
838,Randy McMichael,2011,31,1,"$810,000",810000
839,Reggie Kelly,2011,33,1,"$960,000",960000
840,Richard Gordon,2011,24,4,"$2,144,852",536213
840,Richard Gordon,2012,25,4,"$2,144,852",536213
841,Richie Brockel,2011,25,1,"$480,000",480000
842,Robert Agnone,2011,25,2,"$745,000",372500
842,Robert Agnone,2012,26,2,"$745,000",372500
843,Scott Chandler,2011,26,1,"$1,200,000",1200000
844,Todd Heap,2011,31,2,"$5,500,000",2750000
844,Todd Heap,2012,32,2,"$5,500,000",2750000
845,Tony Gonzalez,2011,35,2,"$12,650,000",6325000
845,Tony Gonzalez,2012,36,2,"$12,650,000",6325000
846,Zach Miller,2011,25,5,"$34,000,000",6800000
846,Zach Miller,2012,26,5,"$34,000,000",6800000
847,Zach Potter,2011,24,1,"$450,000",450000
848,Alex Smith,2010,27,1,"$630,000",630000
849,Alge Crumpler,2010,32,2,"$4,800,000",2400000
849,Alge Crumpler,2011,33,2,"$4,800,000",2400000
850,Anthony Becht,2010,32,1,"$950,000",950000
851,Anthony Fasano,2010,25,3,"$8,776,000",2925333
851,Anthony Fasano,2011,26,3,"$8,776,000",2925333
851,Anthony Fasano,2012,27,3,"$8,776,000",2925333
852,Antonio Gates,2010,30,5,"$36,175,000",7235000
852,Antonio Gates,2011,31,5,"$36,175,000",7235000
852,Antonio Gates,2012,32,5,"$36,175,000",7235000
852,Antonio Gates,2013,33,5,"$36,175,000",7235000
852,Antonio Gates,2014,34,5,"$36,175,000",7235000
853,Ben Hartsock,2010,29,2,"$3,200,000",1600000
854,Ben Patrick,2010,25,1,"$1,684,000",1684000
855,Benjamin Watson,2010,29,3,"$12,000,000",4000000
855,Benjamin Watson,2011,30,3,"$12,000,000",4000000
855,Benjamin Watson,2012,31,3,"$12,000,000",4000000
856,Bo Scaife,2010,28,1,"$4,908,200",4908200
857,Brandon Manumaleuna,2010,29,5,"$15,000,000",3000000
857,Brandon Manumaleuna,2011,30,5,"$15,000,000",3000000
857,Brandon Manumaleuna,2012,31,5,"$15,000,000",3000000
857,Brandon Manumaleuna,2013,32,5,"$15,000,000",3000000
857,Brandon Manumaleuna,2014,33,5,"$15,000,000",3000000
858,Chris Baker,2010,30,2,"$4,750,000",2375000
858,Chris Baker,2011,31,2,"$4,750,000",2375000
859,Dan Gronkowski,2010,24,2,"$725,000",362500
859,Dan Gronkowski,2011,25,2,"$725,000",362500
860,Daniel Fells,2010,26,1,"$745,000",745000
861,David Martin,2010,30,2,"$1,620,000",810000
861,David Martin,2011,31,2,"$1,620,000",810000
862,Dennis Pitta,2010,24,3,"$1,586,000",528667
862,Dennis Pitta,2011,25,3,"$1,586,000",528667
862,Dennis Pitta,2012,26,3,"$1,586,000",528667
863,Garrett Mills,2010,26,1,"$630,000",630000
864,Gijon Robinson,2010,25,1,"$470,000",470000
865,Jeff King,2010,27,1,"$1,759,000",1759000
866,Joey Haynos,2010,25,1,"$470,000",470000
867,Jonathan Stupar,2010,25,1,"$470,000",470000
868,Kris Wilson,2010,28,2,"$1,545,000",772500
869,Leonard Pope,2010,26,1,"$630,000",630000
870,Matt Spaeth,2010,26,1,"$1,101,000",1101000
871,Owen Daniels,2010,27,1,"$3,168,000",3168000
872,Randy McMichael,2010,30,1,"$755,000",755000
873,Reggie Kelly,2010,32,1,"$1,005,000",1005000
874,Robert Agnone,2010,24,1,"$325,000",325000
875,Ryan Purvis,2010,24,4,"$1,790,000",447500
875,Ryan Purvis,2011,25,4,"$1,790,000",447500
875,Ryan Purvis,2013,27,4,"$1,790,000",447500
876,Scott Chandler,2010,24,1,"$545,000",545000
877,Stephen Spach,2010,27,1,"$630,000",630000
878,Tom Crabtree,2010,24,3,"$1,215,000",405000
878,Tom Crabtree,2011,25,3,"$1,215,000",405000
878,Tom Crabtree,2012,26,3,"$1,215,000",405000
879,Tony Scheffler,2010,26,4,"$9,426,000",2356500
879,Tony Scheffler,2011,27,4,"$9,426,000",2356500
879,Tony Scheffler,2012,28,4,"$9,426,000",2356500
879,Tony Scheffler,2013,29,4,"$9,426,000",2356500
880,Tory Humphrey,2010,26,1,"$470,000",470000
881,Vernon Davis,2010,26,5,"$36,750,000",7350000
881,Vernon Davis,2011,27,5,"$36,750,000",7350000
881,Vernon Davis,2012,28,5,"$36,750,000",7350000
881,Vernon Davis,2013,29,5,"$36,750,000",7350000
881,Vernon Davis,2014,30,5,"$36,750,000",7350000
882,Anthony Becht,2009,31,1,"$795,000",795000
883,Anthony Hill,2009,24,4,"$2,207,000",551750
883,Anthony Hill,2010,25,4,"$2,207,000",551750
883,Anthony Hill,2011,26,4,"$2,207,000",551750
883,Anthony Hill,2012,27,4,"$2,207,000",551750
884,Ben Hartsock,2009,29,1,"$1,275,000",1275000
885,Billy Bajema,2009,26,3,"$2,505,000",835000
885,Billy Bajema,2010,27,3,"$2,505,000",835000
885,Billy Bajema,2011,28,3,"$2,505,000",835000
886,Bo Scaife,2009,28,1,"$4,462,000",4462000
887,Brent Celek,2009,24,6,"$29,250,000",4875000
887,Brent Celek,2010,25,6,"$29,250,000",4875000
887,Brent Celek,2011,26,6,"$29,250,000",4875000
887,Brent Celek,2012,27,6,"$29,250,000",4875000
887,Brent Celek,2013,28,6,"$29,250,000",4875000
887,Brent Celek,2014,29,6,"$29,250,000",4875000
888,Cameron Morrah,2009,31,4,"$1,790,550",447638
888,Cameron Morrah,2010,32,4,"$1,790,550",447638
888,Cameron Morrah,2011,33,4,"$1,790,550",447638
888,Cameron Morrah,2012,34,4,"$1,790,550",447638
889,Chris Baker,2009,29,5,"$14,400,000",2880000
889,Chris Baker,2012,32,5,"$14,400,000",2880000
889,Chris Baker,2013,33,5,"$14,400,000",2880000
890,Dan Campbell,2009,32,1,"$795,000",795000
891,Garrett Mills,2009,25,1,"$535,000",535000
892,Greg Estandia,2009,26,1,"$460,000",460000
893,Heath Miller,2009,26,5,"$33,750,000",6750000
893,Heath Miller,2010,27,5,"$33,750,000",6750000
893,Heath Miller,2011,28,5,"$33,750,000",6750000
893,Heath Miller,2012,29,5,"$33,750,000",6750000
893,Heath Miller,2013,30,5,"$33,750,000",6750000
894,Jeff King,2009,26,1,"$1,545,000",1545000
895,Jim Kleinsasser,2009,32,3,"$9,000,000",3000000
895,Jim Kleinsasser,2010,33,3,"$9,000,000",3000000
895,Jim Kleinsasser,2011,34,3,"$9,000,000",3000000
896,Joel Dreessen,2009,26,3,"$3,600,000",1200000
896,Joel Dreessen,2010,27,3,"$3,600,000",1200000
896,Joel Dreessen,2011,28,3,"$3,600,000",1200000
897,Justin Peelle,2009,29,3,"$5,250,000",1750000
897,Justin Peelle,2010,30,3,"$5,250,000",1750000
897,Justin Peelle,2011,31,3,"$5,250,000",1750000
898,Kellen Winslow,2009,25,6,"$36,100,000",6016667
898,Kellen Winslow,2010,26,6,"$36,100,000",6016667
898,Kellen Winslow,2011,27,6,"$36,100,000",6016667
898,Kellen Winslow,2014,30,6,"$36,100,000",6016667
899,Kory Sperry,2009,24,3,"$1,185,000",395000
899,Kory Sperry,2010,25,3,"$1,185,000",395000
900,L.J. Smith,2009,28,1,"$1,500,000",1500000
901,Leonard Pope,2009,25,1,"$1,010,000",1010000
902,Michael Gaines,2009,28,1,"$1,100,000",1100000
903,Owen Daniels,2009,26,1,"$2,792,000",2792000
904,Quinn Sypniewski,2009,26,1,"$1,010,000",1010000
905,Sean McHugh,2009,26,3,"$2,570,000",856667
905,Sean McHugh,2010,27,3,"$2,570,000",856667
905,Sean McHugh,2011,28,3,"$2,570,000",856667
906,Sean Ryan,2009,28,1,"$620,000",620000
907,Zach Miller,2009,24,4,"$1,860,500",465125
907,Zach Miller,2010,25,4,"$1,860,500",465125
908,Alge Crumpler,2008,30,2,"$4,200,000",2100000
908,Alge Crumpler,2009,31,2,"$4,200,000",2100000
909,Anthony Becht,2008,30,2,"$2,000,000",1000000
910,Ben Hartsock,2008,27,4,"$9,000,000",2250000
911,Ben Troupe,2008,25,2,"$1,655,000",827500
911,Ben Troupe,2009,26,2,"$1,655,000",827500
912,Ben Utecht,2008,26,3,"$8,750,000",2916667
912,Ben Utecht,2009,27,3,"$8,750,000",2916667
912,Ben Utecht,2010,28,3,"$8,750,000",2916667
913,Billy Bajema,2008,25,1,"$927,000",927000
914,Billy Miller,2008,30,2,"$2,000,000",1000000
914,Billy Miller,2009,31,2,"$2,000,000",1000000
915,Bo Scaife,2008,26,1,"$1,417,000",1417000
916,Bubba Franks,2008,29,1,"$1,650,000",1650000
917,Chris Cooley,2008,25,6,"$30,000,000",5000000
917,Chris Cooley,2009,26,6,"$30,000,000",5000000
917,Chris Cooley,2010,27,6,"$30,000,000",5000000
917,Chris Cooley,2011,28,6,"$30,000,000",5000000
917,Chris Cooley,2013,30,6,"$30,000,000",5000000
918,Courtney Anderson,2008,27,2,"$1,445,000",722500
918,Courtney Anderson,2009,28,2,"$1,445,000",722500
919,Dallas Clark,2008,28,6,"$41,760,000",6960000
919,Dallas Clark,2009,29,6,"$41,760,000",6960000
919,Dallas Clark,2010,30,6,"$41,760,000",6960000
919,Dallas Clark,2011,31,6,"$41,760,000",6960000
920,Daniel Fells,2008,24,2,"$830,000",415000
920,Daniel Fells,2009,25,2,"$830,000",415000
921,Derek Fine,2008,24,4,"$2,103,000",525750
921,Derek Fine,2009,25,4,"$2,103,000",525750
921,Derek Fine,2010,26,4,"$2,103,000",525750
921,Derek Fine,2011,27,4,"$2,103,000",525750
922,Desmond Clark,2008,30,3,"$6,500,000",2166667
922,Desmond Clark,2009,31,3,"$6,500,000",2166667
922,Desmond Clark,2010,32,3,"$6,500,000",2166667
923,Donald Lee,2008,27,4,"$11,880,000",2970000
923,Donald Lee,2009,28,4,"$11,880,000",2970000
923,Donald Lee,2010,29,4,"$11,880,000",2970000
924,Greg Estandia,2008,25,1,"$370,000",370000
925,James Dearth,2008,31,2,"$1,340,000",670000
925,James Dearth,2009,32,2,"$1,340,000",670000
926,Jerame Tuman,2008,31,2,"$1,775,000",887500
926,Jerame Tuman,2009,32,2,"$1,775,000",887500
927,Joel Dreessen,2008,25,1,"$445,000",445000
928,John Carlson,2008,24,4,"$4,520,250",1130063
928,John Carlson,2009,25,4,"$4,520,250",1130063
928,John Carlson,2010,26,4,"$4,520,250",1130063
928,John Carlson,2011,27,4,"$4,520,250",1130063
929,Justin Peelle,2008,28,1,"$645,000",645000
930,Kris Wilson,2008,27,2,"$1,325,000",662500
930,Kris Wilson,2009,28,2,"$1,325,000",662500
931,L.J. Smith,2008,27,1,"$4,522,000",4522000
932,Marcus Pollard,2008,35,1,"$830,000",830000
933,Mark Wilson,2008,27,2,"$830,000",415000
933,Mark Wilson,2009,28,2,"$830,000",415000
934,Michael Gaines,2008,27,4,"$10,000,000",2500000
934,Michael Gaines,2010,29,4,"$10,000,000",2500000
934,Michael Gaines,2011,30,4,"$10,000,000",2500000
935,Sean McHugh,2008,25,1,"$605,000",605000
936,Sean Ryan,2008,27,1,"$655,000",655000
937,Tory Humphrey,2008,24,2,"$830,000",415000
937,Tory Humphrey,2009,25,2,"$830,000",415000
938,Ben Utecht,2007,25,1,"$435,000",435000
939,Billy Miller,2007,29,1,"$760,000",760000
940,Brandon Manumaleuna,2007,26,3,"$4,675,000",1558333
940,Brandon Manumaleuna,2008,27,3,"$4,675,000",1558333
940,Brandon Manumaleuna,2009,28,3,"$4,675,000",1558333
941,Daniel Graham,2007,28,5,"$30,000,000",6000000
941,Daniel Graham,2008,29,5,"$30,000,000",6000000
941,Daniel Graham,2009,30,5,"$30,000,000",6000000
941,Daniel Graham,2010,31,5,"$30,000,000",6000000
942,David Martin,2007,27,3,"$3,570,000",1190000
