index,player_name,year_signed,age,contract_length,value,average/year
2496,D.J. Johnson,2016,25,3,"$1,530,000",510000
2497,D.J. Morrell,2014,22,3,"$1,532,500",510833
2498,Dakota Dozier,2014,23,4,"$2,520,584",630146
2498,Dakota Dozier,2015,24,4,"$2,520,584",630146
2498,Dakota Dozier,2016,25,4,"$2,520,584",630146
2498,Dakota Dozier,2017,26,4,"$2,520,584",630146
2499,Dallas Reynolds,2014,29,1,"$570,000",570000
2500,Dalton Freeman,2014,23,3,"$1,530,000",510000
2500,Dalton Freeman,2015,24,3,"$1,530,000",510000
2501,Dan France,2014,22,3,"$1,532,500",510833
2502,Daniel Kilgore,2014,26,3,"$5,250,000",1750000
2502,Daniel Kilgore,2015,27,3,"$5,250,000",1750000
2502,Daniel Kilgore,2016,28,3,"$5,250,000",1750000
2503,Danny Kistler,2014,23,3,"$1,542,500",514167
2503,Danny Kistler,2016,25,3,"$1,542,500",514167
2504,Darren Keyton,2014,23,1,"$420,000",420000
2505,Daryn Colledge,2014,32,1,"$2,000,000",2000000
2506,David Foucault,2014,24,3,"$1,530,000",510000
2506,David Foucault,2015,25,3,"$1,530,000",510000
2507,David Hurd,2014,0,3,"$1,533,000",511000
2507,David Hurd,2015,1,3,"$1,533,000",511000
2507,David Hurd,2016,2,3,"$1,533,000",511000
2508,David Mims,2014,25,1,"$495,000",495000
2509,David Molk,2014,25,2,"$1,080,000",540000
2509,David Molk,2015,26,2,"$1,080,000",540000
2510,David Yankey,2014,22,4,"$2,426,900",606725
2510,David Yankey,2015,23,4,"$2,426,900",606725
2511,Davin Joseph,2014,30,1,"$1,750,000",1750000
2512,Davonte Wallace,2014,22,3,"$1,540,000",513333
2512,Davonte Wallace,2016,24,3,"$1,540,000",513333
2513,DeMarcus Love,2014,25,2,"$1,260,000",630000
2514,Demetrius Rhaney,2014,22,4,"$2,265,896",566474
2514,Demetrius Rhaney,2015,23,4,"$2,265,896",566474
2514,Demetrius Rhaney,2016,24,4,"$2,265,896",566474
2515,Dennis Roland,2014,31,1,"$855,000",855000
2516,Derek Dennis,2014,25,1,"$420,000",420000
2517,Dillon Farrell,2014,23,3,"$1,535,000",511667
2517,Dillon Farrell,2015,24,3,"$1,535,000",511667
2518,Dominic Raiola,2014,35,1,"$1,500,000",1500000
2519,Donald Hawkins,2014,21,3,"$1,530,000",510000
2519,Donald Hawkins,2015,22,3,"$1,530,000",510000
2520,Donald Penn,2014,30,2,"$9,600,000",4800000
2520,Donald Penn,2015,31,2,"$9,600,000",4800000
2521,Doug Legursky,2014,28,1,"$730,000",730000
2522,Dylan Gandy,2014,32,1,"$855,000",855000
2523,Eben Britton,2014,26,1,"$795,000",795000
2524,Edawn Coughman,2014,25,2,"$930,000",465000
2525,Emmanuel McCray,2014,22,1,"$420,000",420000
2526,Emmett Cleary,2014,23,2,"$930,000",465000
2527,Eric Olsen,2014,25,1,"$645,000",645000
2528,Eric Pike,2014,0,3,"$1,532,000",510667
2528,Eric Pike,2015,1,3,"$1,532,000",510667
2528,Eric Pike,2016,2,3,"$1,532,000",510667
2529,Eric Winston,2014,30,1,"$1,015,000",1015000
2530,Eric Wood,2014,27,4,"$25,400,000",6350000
2530,Eric Wood,2015,28,4,"$25,400,000",6350000
2530,Eric Wood,2016,29,4,"$25,400,000",6350000
2531,Eugene Monroe,2014,26,5,"$37,500,000",7500000
2531,Eugene Monroe,2015,27,5,"$37,500,000",7500000
2531,Eugene Monroe,2016,28,5,"$37,500,000",7500000
2531,Eugene Monroe,2017,29,5,"$37,500,000",7500000
2531,Eugene Monroe,2018,30,5,"$37,500,000",7500000
2532,Evan Finkenberg,2014,23,3,"$1,531,000",510333
2532,Evan Finkenberg,2015,24,3,"$1,531,000",510333
2532,Evan Finkenberg,2016,25,3,"$1,531,000",510333
2533,Evan Smith,2014,27,4,"$14,250,000",3562500
2533,Evan Smith,2015,28,4,"$14,250,000",3562500
2533,Evan Smith,2016,29,4,"$14,250,000",3562500
2533,Evan Smith,2017,30,4,"$14,250,000",3562500
2534,FN Lutz,2014,23,3,"$1,530,000",510000
2534,FN Lutz,2015,24,3,"$1,530,000",510000
2534,FN Lutz,2016,25,3,"$1,530,000",510000
2535,Fernando Velasco,2014,29,1,"$795,000",795000
2536,Fou Fonoti,2014,22,3,"$1,535,000",511667
2536,Fou Fonoti,2015,23,3,"$1,535,000",511667
2536,Fou Fonoti,2016,24,3,"$1,535,000",511667
2537,Gabe Carimi,2014,25,1,"$850,000",850000
2538,Gabe Ikard,2014,23,3,"$1,540,000",513333
2539,Gabe Jackson,2014,22,4,"$2,952,789",738197
2539,Gabe Jackson,2015,23,4,"$2,952,789",738197
2539,Gabe Jackson,2016,24,4,"$2,952,789",738197
2540,Garrett Reynolds,2014,27,1,"$745,000",745000
2541,Garrett Scott,2014,22,4,"$2,321,672",580418
2541,Garrett Scott,2015,23,4,"$2,321,672",580418
2541,Garrett Scott,2016,24,4,"$2,321,672",580418
2541,Garrett Scott,2017,25,4,"$2,321,672",580418
2542,Garry Gilliam,2014,23,3,"$1,542,000",514000
2542,Garry Gilliam,2015,24,3,"$1,542,000",514000
2542,Garry Gilliam,2016,25,3,"$1,542,000",514000
2543,Garry Williams,2014,27,1,"$780,000",780000
2544,Garth Gerhart,2014,25,2,"$930,000",465000
2544,Garth Gerhart,2015,26,2,"$930,000",465000
2545,Geoff Schwartz,2014,27,4,"$16,800,000",4200000
2545,Geoff Schwartz,2015,28,4,"$16,800,000",4200000
2545,Geoff Schwartz,2017,30,4,"$16,800,000",4200000
2546,Graham Pocic,2014,23,1,"$420,000",420000
2547,Greg Robinson,2014,21,4,"$21,284,098",5321025
2547,Greg Robinson,2015,22,4,"$21,284,098",5321025
2547,Greg Robinson,2016,23,4,"$21,284,098",5321025
2547,Greg Robinson,2017,24,4,"$21,284,098",5321025
2548,Guy Whimper,2014,30,1,"$920,000",920000
2549,J'Marcus Webb,2014,25,1,"$730,000",730000
2550,J.B. Shugarts,2014,24,1,"$420,000",420000
2551,J.D. Walton,2014,26,2,"$6,000,000",3000000
2552,Ja'Wuan James,2014,22,4,"$8,428,398",2107100
2552,Ja'Wuan James,2015,23,4,"$8,428,398",2107100
2552,Ja'Wuan James,2016,24,4,"$8,428,398",2107100
2552,Ja'Wuan James,2017,25,4,"$8,428,398",2107100
2553,Jace Daniels,2014,24,2,"$930,000",465000
2553,Jace Daniels,2015,25,2,"$930,000",465000
2554,Jack Breckner,2014,25,2,"$930,000",465000
2554,Jack Breckner,2015,26,2,"$930,000",465000
2555,Jack Cornell,2014,24,1,"$495,000",495000
2556,Jack Mewhort,2014,22,4,"$3,573,801",893450
2556,Jack Mewhort,2015,23,4,"$3,573,801",893450
2556,Jack Mewhort,2016,24,4,"$3,573,801",893450
2556,Jack Mewhort,2017,25,4,"$3,573,801",893450
2557,Jacoby Ashworth,2014,23,2,"$930,000",465000
2557,Jacoby Ashworth,2015,24,2,"$930,000",465000
2558,Jake Matthews,2014,22,4,"$16,429,501",4107375
2558,Jake Matthews,2015,23,4,"$16,429,501",4107375
2558,Jake Matthews,2016,24,4,"$16,429,501",4107375
2558,Jake Matthews,2017,25,4,"$16,429,501",4107375
2559,Jamaal Johnson-Webb,2014,23,2,"$930,000",465000
2559,Jamaal Johnson-Webb,2015,24,2,"$930,000",465000
2560,James Dunbar,2014,0,3,"$1,531,500",510500
2560,James Dunbar,2015,1,3,"$1,531,500",510500
2560,James Dunbar,2016,2,3,"$1,531,500",510500
2561,James Hurst,2014,22,3,"$1,539,000",513000
2561,James Hurst,2015,23,3,"$1,539,000",513000
2561,James Hurst,2016,24,3,"$1,539,000",513000
2562,James Stone,2014,22,3,"$1,534,000",511333
2562,James Stone,2015,23,3,"$1,534,000",511333
2562,James Stone,2016,24,3,"$1,534,000",511333
2563,Jamon Meredith,2014,27,2,"$3,000,000",1500000
2563,Jamon Meredith,2015,28,2,"$3,000,000",1500000
2564,Jared Smith,2014,23,2,"$930,000",465000
2565,Jared Veldheer,2014,26,5,"$35,000,000",7000000
2565,Jared Veldheer,2015,27,5,"$35,000,000",7000000
2565,Jared Veldheer,2016,28,5,"$35,000,000",7000000
2565,Jared Veldheer,2017,29,5,"$35,000,000",7000000
2565,Jared Veldheer,2018,30,5,"$35,000,000",7000000
2566,Jared Wheeler,2014,23,3,"$1,537,500",512500
2566,Jared Wheeler,2016,25,3,"$1,537,500",512500
2567,Jarrod Pughsley,2014,23,3,"$1,535,000",511667
2568,Jarrod Shaw,2014,26,1,"$495,000",495000
2569,Jason Foster,2014,25,2,"$930,000",465000
2569,Jason Foster,2015,26,2,"$930,000",465000
2570,Jason Fox,2014,25,1,"$795,000",795000
2571,Jason Kelce,2014,26,6,"$37,500,000",6250000
2571,Jason Kelce,2015,27,6,"$37,500,000",6250000
2571,Jason Kelce,2016,28,6,"$37,500,000",6250000
2571,Jason Kelce,2017,29,6,"$37,500,000",6250000
2571,Jason Kelce,2018,30,6,"$37,500,000",6250000
2572,Jason Weaver,2014,24,2,"$930,000",465000
2573,Jeff Adams,2014,24,2,"$930,000",465000
2573,Jeff Adams,2015,25,2,"$930,000",465000
2574,Jeff Baca,2014,23,2,"$930,000",465000
2574,Jeff Baca,2015,24,2,"$930,000",465000
2575,Jeff Linkenbach,2014,26,1,"$900,000",900000
2576,Jeremiah Sirles,2014,22,3,"$1,530,000",510000
2576,Jeremiah Sirles,2015,23,3,"$1,530,000",510000
2576,Jeremiah Sirles,2016,24,3,"$1,530,000",510000
2577,Jeremiah Warren,2014,26,2,"$930,000",465000
2578,Jeremy Vujnovich,2014,23,3,"$1,485,000",495000
2579,Jeremy Zuttah,2014,27,3,"$12,250,000",4083333
2579,Jeremy Zuttah,2015,28,3,"$12,250,000",4083333
2579,Jeremy Zuttah,2016,29,3,"$12,250,000",4083333
2580,Jeromey Clary,2014,30,1,"$1,600,000",1600000
2581,Joe Berger,2014,31,1,"$920,000",920000
2582,Joe Hawley,2014,25,2,"$6,000,000",3000000
2583,Joe Reitz,2014,26,1,"$1,431,000",1431000
2584,Joel Bitonio,2014,22,4,"$5,461,698",1365425
2584,Joel Bitonio,2015,23,4,"$5,461,698",1365425
2584,Joel Bitonio,2016,24,4,"$5,461,698",1365425
2585,John Estes,2014,27,2,"$1,065,000",532500
2585,John Estes,2015,28,2,"$1,065,000",532500
2586,John Fullington,2014,22,3,"$1,535,000",511667
2587,John Jerry,2014,27,1,"$795,000",795000
2588,John Sullen,2014,23,1,"$420,000",420000
2589,John Urschel,2014,22,4,"$2,364,560",591140
2589,John Urschel,2015,23,4,"$2,364,560",591140
2589,John Urschel,2016,24,4,"$2,364,560",591140
2589,John Urschel,2017,25,4,"$2,364,560",591140
2590,John Wetzel,2014,22,2,"$930,000",465000
2591,Jon Asamoah,2014,25,5,"$22,500,000",4500000
2591,Jon Asamoah,2015,26,5,"$22,500,000",4500000
2591,Jon Asamoah,2016,27,5,"$22,500,000",4500000
2591,Jon Asamoah,2017,28,5,"$22,500,000",4500000
2591,Jon Asamoah,2018,29,5,"$22,500,000",4500000
2592,Jon Halapio,2014,22,4,"$2,343,100",585775
2593,Jonathan Goodwin,2014,35,1,"$1,020,000",1020000
2594,Jonathan Scott,2014,30,1,"$855,000",855000
2595,Jonotthan Harrison,2014,22,3,"$1,537,500",512500
2595,Jonotthan Harrison,2015,23,3,"$1,537,500",512500
2595,Jonotthan Harrison,2016,24,3,"$1,537,500",512500
2596,Jordan Devey,2014,26,2,"$930,000",465000
2596,Jordan Devey,2015,27,2,"$930,000",465000
2597,Jordan McCray,2014,21,3,"$1,533,500",511167
2598,Josh Aladenoye,2014,23,3,"$1,535,000",511667
2598,Josh Aladenoye,2015,24,3,"$1,535,000",511667
2598,Josh Aladenoye,2016,25,3,"$1,535,000",511667
2599,Josh Allen,2014,22,2,"$930,000",465000
2599,Josh Allen,2015,23,2,"$930,000",465000
2600,Josh Andrews,2014,22,3,"$1,530,000",510000
2601,Josh Samuda,2014,25,1,"$495,000",495000
2602,Josh Walker,2014,22,3,"$1,540,000",513333
2603,Josh Wells,2014,23,3,"$1,533,000",511000
2603,Josh Wells,2015,24,3,"$1,533,000",511000
2603,Josh Wells,2016,25,3,"$1,533,000",511000
2604,Julian Vandervelde,2014,26,2,"$1,230,000",615000
2605,Justin Britt,2014,22,4,"$3,546,930",886733
2605,Justin Britt,2015,23,4,"$3,546,930",886733
2605,Justin Britt,2016,24,4,"$3,546,930",886733
2606,Justin McCray,2014,21,3,"$1,530,000",510000
2607,Kadeem Edwards,2014,23,4,"$2,432,000",608000
2607,Kadeem Edwards,2015,24,4,"$2,432,000",608000
2608,Kadeem Williams,2014,0,3,"$1,531,000",510333
2608,Kadeem Williams,2015,1,3,"$1,531,000",510333
2608,Kadeem Williams,2016,2,3,"$1,531,000",510333
2609,Karim Barton,2014,22,3,"$1,530,000",510000
2610,Kelvin Palmer,2014,23,3,"$1,530,000",510000
2611,Kenny Wiggins,2014,25,2,"$1,005,000",502500
2611,Kenny Wiggins,2015,26,2,"$1,005,000",502500
2612,Kevin Boothe,2014,30,2,"$2,625,000",1312500
2612,Kevin Boothe,2015,31,2,"$2,625,000",1312500
2613,Kevin Hughes,2014,25,1,"$495,000",495000
2614,Kevin Kowalski,2014,25,2,"$1,230,000",615000
2614,Kevin Kowalski,2015,26,2,"$1,230,000",615000
2615,Kevin Matthews,2014,27,1,"$730,000",730000
2616,Kevin Murphy,2014,23,2,"$930,000",465000
2616,Kevin Murphy,2015,24,2,"$930,000",465000
2617,Kevin Pamphile,2014,23,4,"$2,418,500",604625
2617,Kevin Pamphile,2015,24,4,"$2,418,500",604625
2617,Kevin Pamphile,2016,25,4,"$2,418,500",604625
2617,Kevin Pamphile,2017,26,4,"$2,418,500",604625
2618,Khalif Barnes,2014,26,1,"$1,200,000",1200000
2619,Khalil Wilkes,2014,23,3,"$1,530,000",510000
2619,Khalil Wilkes,2015,24,3,"$1,530,000",510000
2619,Khalil Wilkes,2016,25,3,"$1,530,000",510000
2620,Lance Louis,2014,28,2,"$1,475,000",737500
2620,Lance Louis,2015,29,2,"$1,475,000",737500
2621,Laurent Duvernay-Tardif,2014,23,4,"$2,345,300",586325
2621,Laurent Duvernay-Tardif,2015,24,4,"$2,345,300",586325
2621,Laurent Duvernay-Tardif,2016,25,4,"$2,345,300",586325
2622,Lemuel Jeanpierre,2014,26,1,"$950,000",950000
2623,Luke Bowanko,2014,22,4,"$2,314,052",578513
2623,Luke Bowanko,2015,23,4,"$2,314,052",578513
2623,Luke Bowanko,2016,24,4,"$2,314,052",578513
2623,Luke Bowanko,2017,25,4,"$2,314,052",578513
2624,Mackenzy Bernadeau,2014,27,2,"$3,100,000",1550000
2624,Mackenzy Bernadeau,2015,28,2,"$3,100,000",1550000
2625,Macky MacPherson,2014,22,3,"$1,530,000",510000
2625,Macky MacPherson,2015,23,3,"$1,530,000",510000
2625,Macky MacPherson,2016,24,3,"$1,530,000",510000
2626,Manase Foketi,2014,23,2,"$930,000",465000
2626,Manase Foketi,2015,24,2,"$930,000",465000
2627,Marcel Jones,2014,25,1,"$420,000",420000
2628,Marcus Martin,2014,20,4,"$3,069,248",767312
2628,Marcus Martin,2015,21,4,"$3,069,248",767312
2628,Marcus Martin,2016,22,4,"$3,069,248",767312
2628,Marcus Martin,2017,23,4,"$3,069,248",767312
2629,Markus Zusevics,2014,25,2,"$1,080,000",540000
2629,Markus Zusevics,2015,26,2,"$1,080,000",540000
2630,Marshall Newhouse,2014,25,1,"$805,000",805000
2631,Matt Armstrong,2014,23,3,"$1,537,500",512500
2631,Matt Armstrong,2015,24,3,"$1,537,500",512500
2631,Matt Armstrong,2016,25,3,"$1,537,500",512500
2632,Matt Feiler,2014,21,3,"$1,535,000",511667
2633,Matt Hall,2014,24,3,"$1,531,500",510500
2633,Matt Hall,2015,25,3,"$1,531,500",510500
2633,Matt Hall,2016,26,3,"$1,531,500",510500
2634,Matt McCants,2014,24,1,"$495,000",495000
2635,Matt Paradis,2014,24,4,"$2,311,000",577750
2636,Matt Patchan,2014,24,3,"$1,530,000",510000
2637,Matt Slauson,2014,27,4,"$12,800,000",3200000
2637,Matt Slauson,2015,28,4,"$12,800,000",3200000
2638,Matt Stankiewitch,2014,23,2,"$930,000",465000
2638,Matt Stankiewitch,2015,24,2,"$930,000",465000
2639,Matthew Masifilo,2014,24,2,"$1,080,000",540000
2640,Maurkice Pouncey,2014,24,5,"$44,136,625",8827325
2640,Maurkice Pouncey,2015,25,5,"$44,136,625",8827325
2640,Maurkice Pouncey,2016,26,5,"$44,136,625",8827325
2640,Maurkice Pouncey,2017,27,5,"$44,136,625",8827325
2640,Maurkice Pouncey,2018,28,5,"$44,136,625",8827325
2641,Max Starks,2014,32,1,"$855,000",855000
2642,Michael Bamiro,2014,23,2,"$930,000",465000
2643,Michael Jasper,2014,27,1,"$429,000",429000
2644,Michael Oher,2014,27,4,"$20,000,000",5000000
2645,Michael Ola,2014,25,3,"$1,535,000",511667
2646,Michael Phillip,2014,22,3,"$1,530,000",510000
2646,Michael Phillip,2015,23,3,"$1,530,000",510000
2646,Michael Phillip,2016,24,3,"$1,530,000",510000
2647,Michael Schofield III,2014,23,4,"$2,777,200",694300
2647,Michael Schofield III,2015,24,4,"$2,777,200",694300
2647,Michael Schofield III,2016,25,4,"$2,777,200",694300
2647,Michael Schofield III,2017,26,4,"$2,777,200",694300
2648,Mike Farrell,2014,24,2,"$930,000",465000
2648,Mike Farrell,2015,25,2,"$930,000",465000
2649,Mike Johnson,2014,26,1,"$675,000",675000
2650,Mike McGlynn,2014,29,2,"$2,700,000",1350000
2651,Mike Pollak,2014,29,3,"$4,800,000",1600000
2651,Mike Pollak,2015,30,3,"$4,800,000",1600000
2651,Mike Pollak,2016,31,3,"$4,800,000",1600000
2652,Mike Remmers,2014,24,2,"$1,050,000",525000
2652,Mike Remmers,2015,25,2,"$1,050,000",525000
2653,Mitchell Van Dyk,2014,23,4,"$2,280,600",570150
2654,Morgan Moses,2014,23,4,"$3,172,576",793144
2654,Morgan Moses,2015,24,4,"$3,172,576",793144
2654,Morgan Moses,2016,25,4,"$3,172,576",793144
2655,Nate Chandler,2014,25,3,"$4,550,000",1516667
2655,Nate Chandler,2015,26,3,"$4,550,000",1516667
2656,Nick Becton,2014,23,2,"$1,080,000",540000
2657,Nick McDonald,2014,26,2,"$1,407,500",703750
2657,Nick McDonald,2015,27,2,"$1,407,500",703750
2658,Oniel Cousins,2014,29,1,"$795,000",795000
2659,Oscar Johnson,2014,23,1,"$420,000",420000
2660,Otis Hudson,2014,27,1,"$495,000",495000
2661,Parker Graham,2014,23,3,"$1,539,000",513000
2661,Parker Graham,2015,24,3,"$1,539,000",513000
2661,Parker Graham,2016,25,3,"$1,539,000",513000
2662,Pat McQuistan,2014,31,1,"$855,000",855000
2663,Patrick Ford,2014,23,3,"$1,530,000",510000
2663,Patrick Ford,2015,24,3,"$1,530,000",510000
2663,Patrick Ford,2016,25,3,"$1,530,000",510000
2664,Paul Cornick,2014,24,1,"$420,000",420000
2665,Paul Fanaika,2014,27,1,"$780,000",780000
2666,Paul McQuistan,2014,30,2,"$3,000,000",1500000
2666,Paul McQuistan,2015,31,2,"$3,000,000",1500000
2667,Phil Costa,2014,26,2,"$2,750,000",1375000
2667,Phil Costa,2015,27,2,"$2,750,000",1375000
2668,Philip Blake,2014,28,2,"$930,000",465000
2668,Philip Blake,2015,29,2,"$930,000",465000
2669,Phillip Manley,2014,23,1,"$495,000",495000
2670,Pierce Burton,2014,23,3,"$1,533,500",511167
2671,R.J. Dill,2014,23,1,"$420,000",420000
2672,R.J. Mattes,2014,23,2,"$930,000",465000
2672,R.J. Mattes,2015,24,2,"$930,000",465000
2673,Ramon Harewood,2014,26,1,"$495,000",495000
2674,Ray Dominguez,2014,25,2,"$1,080,000",540000
2674,Ray Dominguez,2015,26,2,"$1,080,000",540000
2675,Reggie Stephens,2014,26,1,"$495,000",495000
2676,Rich Ohrnberger,2014,28,1,"$795,000",795000
2677,Robert Turner,2014,29,1,"$730,000",730000
2678,Roberto Garza,2014,34,1,"$1,500,000",1500000
2679,Rodger Saffold,2014,25,5,"$42,500,000",8500000
2679,Rodger Saffold,2015,26,5,"$42,500,000",8500000
2679,Rodger Saffold,2016,27,5,"$42,500,000",8500000
2679,Rodger Saffold,2017,28,5,"$42,500,000",8500000
2679,Rodger Saffold,2018,29,5,"$42,500,000",8500000
2680,Rogers Gaines,2014,24,2,"$930,000",465000
2680,Rogers Gaines,2015,25,2,"$930,000",465000
2681,Ronald Patrick,2014,23,3,"$1,531,500",510500
2682,Russell Bodine,2014,21,4,"$2,676,456",669114
2682,Russell Bodine,2015,22,4,"$2,676,456",669114
2682,Russell Bodine,2016,23,4,"$2,676,456",669114
2682,Russell Bodine,2017,24,4,"$2,676,456",669114
2683,Ryan Groy,2014,23,3,"$1,538,000",512667
2684,Ryan Harris,2014,29,1,"$730,000",730000
2685,Ryan Jensen,2014,22,2,"$1,050,000",525000
2685,Ryan Jensen,2015,23,2,"$1,050,000",525000
2686,Ryan Lee,2014,25,1,"$420,000",420000
2687,Ryan McKee,2014,27,1,"$420,000",420000
2688,Ryan Miller,2014,24,2,"$1,080,000",540000
2689,Ryan Seymour,2014,23,1,"$495,000",495000
2690,Ryan Wendell,2014,27,2,"$6,850,000",3425000
2690,Ryan Wendell,2015,28,2,"$6,850,000",3425000
2691,Sam Brenner,2014,23,2,"$930,000",465000
2692,Sam Longo,2014,22,3,"$1,530,000",510000
2692,Sam Longo,2015,23,3,"$1,530,000",510000
2692,Sam Longo,2016,24,3,"$1,530,000",510000
2693,Sam Young,2014,26,2,"$1,575,000",787500
2693,Sam Young,2015,27,2,"$1,575,000",787500
2694,Samson Satele,2014,29,1,"$2,000,000",2000000
2695,Scott Wedige,2014,25,1,"$495,000",495000
2696,Scott Wells,2014,32,2,"$7,250,000",3625000
2696,Scott Wells,2015,33,2,"$7,250,000",3625000
2697,Sean Hooey,2014,23,2,"$930,000",465000
2698,Seantrel Henderson,2014,22,4,"$2,270,880",567720
2698,Seantrel Henderson,2015,23,4,"$2,270,880",567720
2698,Seantrel Henderson,2016,24,4,"$2,270,880",567720
2698,Seantrel Henderson,2017,25,4,"$2,270,880",567720
2699,Senio Kelemete,2014,23,1,"$495,000",495000
2700,Shawn Lauvao,2014,26,4,"$17,000,000",4250000
2700,Shawn Lauvao,2015,27,4,"$17,000,000",4250000
2700,Shawn Lauvao,2016,28,4,"$17,000,000",4250000
2700,Shawn Lauvao,2017,29,4,"$17,000,000",4250000
2701,Shelley Smith,2014,26,2,"$5,500,000",2750000
2702,Spencer Long,2014,23,4,"$2,863,800",715950
2702,Spencer Long,2015,24,4,"$2,863,800",715950
2702,Spencer Long,2016,25,4,"$2,863,800",715950
2702,Spencer Long,2017,26,4,"$2,863,800",715950
2703,Stephen Goodin,2014,25,1,"$495,000",495000
2704,Steve Schilling,2014,25,1,"$645,000",645000
2705,Steve Vallos,2014,30,1,"$730,000",730000
2706,Steven Baker,2014,25,2,"$930,000",465000
2707,T.J. Johnson,2014,23,2,"$930,000",465000
2707,T.J. Johnson,2015,24,2,"$930,000",465000
2708,Tavon Rooks,2014,24,4,"$2,317,432",579358
2708,Tavon Rooks,2016,26,4,"$2,317,432",579358
2708,Tavon Rooks,2017,27,4,"$2,317,432",579358
2709,Taylor Boggs,2014,27,1,"$495,000",495000
2710,Taylor Hart,2014,23,4,"$2,510,658",627665
2710,Taylor Hart,2015,24,4,"$2,510,658",627665
2710,Taylor Hart,2016,25,4,"$2,510,658",627665
2710,Taylor Hart,2017,26,4,"$2,510,658",627665
2711,Taylor Lewan,2014,23,4,"$11,485,004",2871251
2711,Taylor Lewan,2015,24,4,"$11,485,004",2871251
2711,Taylor Lewan,2016,25,4,"$11,485,004",2871251
2711,Taylor Lewan,2017,26,4,"$11,485,004",2871251
2712,Ted Larsen,2014,26,2,"$2,600,000",1300000
2712,Ted Larsen,2015,27,2,"$2,600,000",1300000
2713,Tevita Stevens,2014,26,3,"$1,530,000",510000
2713,Tevita Stevens,2015,27,3,"$1,530,000",510000
2713,Tevita Stevens,2016,28,3,"$1,530,000",510000
2714,Thomas Austin,2014,27,2,"$1,230,000",615000
2714,Thomas Austin,2015,28,2,"$1,230,000",615000
2715,Tim Barnes,2014,25,1,"$570,000",570000
2716,Tommie Draheim,2014,25,2,"$930,000",465000
2716,Tommie Draheim,2015,26,2,"$930,000",465000
2717,Tony Hills,2014,29,1,"$730,000",730000
2718,Trai Turner,2014,20,4,"$2,791,176",697794
2718,Trai Turner,2015,21,4,"$2,791,176",697794
2718,Trai Turner,2016,22,4,"$2,791,176",697794
2719,Travis Swanson,2014,23,4,"$2,956,972",739243
2719,Travis Swanson,2015,24,4,"$2,956,972",739243
2719,Travis Swanson,2016,25,4,"$2,956,972",739243
2719,Travis Swanson,2017,26,4,"$2,956,972",739243
2720,Trey Hopkins,2014,21,3,"$1,545,000",515000
2720,Trey Hopkins,2015,22,3,"$1,545,000",515000
2721,Troy Kropog,2014,27,2,"$1,390,000",695000
2721,Troy Kropog,2015,28,2,"$1,390,000",695000
2722,Ty Nsekhe,2014,28,2,"$1,087,500",543750
2723,Tyler Horn,2014,24,2,"$930,000",465000
2723,Tyler Horn,2015,25,2,"$930,000",465000
2724,Tyler Larsen,2014,22,3,"$1,537,000",512333
2725,Tyler Shatley,2014,22,3,"$1,535,000",511667
2725,Tyler Shatley,2015,23,3,"$1,535,000",511667
2725,Tyler Shatley,2016,24,3,"$1,535,000",511667
2726,Tyronne Green,2014,28,1,"$730,000",730000
2727,Tyson Clabo,2014,32,2,"$2,400,000",1200000
2727,Tyson Clabo,2015,33,2,"$2,400,000",1200000
2728,Uche Nwaneri,2014,30,1,"$920,000",920000
2729,Ulrick John,2014,21,4,"$2,277,848",569462
2730,Vinston Painter,2014,24,3,"$1,620,000",540000
2730,Vinston Painter,2015,25,3,"$1,620,000",540000
2731,Viondy Merisma,2014,0,3,"$1,530,000",510000
2731,Viondy Merisma,2015,1,3,"$1,530,000",510000
2731,Viondy Merisma,2016,2,3,"$1,530,000",510000
2732,Vladimir Ducasse,2014,26,1,"$795,000",795000
2733,Wade Smith,2014,33,1,"$1,015,000",1015000
2734,Wesley Johnson,2014,23,4,"$2,364,560",591140
2735,Weston Richburg,2014,22,4,"$4,877,351",1219338
2735,Weston Richburg,2015,23,4,"$4,877,351",1219338
2735,Weston Richburg,2016,24,4,"$4,877,351",1219338
2735,Weston Richburg,2017,25,4,"$4,877,351",1219338
2736,Will Montgomery,2014,31,1,"$1,325,000",1325000
2737,Will Rackley,2014,24,1,"$570,000",570000
2738,Will Simmons,2014,23,3,"$1,530,000",510000
2738,Will Simmons,2015,24,3,"$1,530,000",510000
2738,Will Simmons,2016,25,3,"$1,530,000",510000
2739,Will Svitek,2014,32,1,"$855,000",855000
2740,Will Yeatman,2014,26,2,"$1,900,000",950000
2740,Will Yeatman,2015,27,2,"$1,900,000",950000
2741,William Poehls,2014,22,3,"$1,530,000",510000
2742,Willie Colon,2014,30,1,"$2,000,000",2000000
2743,Winston Justice,2014,29,1,"$1,175,000",1175000
2744,Xavier Su'a-Filo,2014,23,4,"$5,551,601",1387900
2744,Xavier Su'a-Filo,2015,24,4,"$5,551,601",1387900
2744,Xavier Su'a-Filo,2016,25,4,"$5,551,601",1387900
2744,Xavier Su'a-Filo,2017,26,4,"$5,551,601",1387900
2745,Zac Kerin,2014,22,3,"$1,540,000",513333
2746,Zach Allen,2014,0,2,"$930,000",465000
2746,Zach Allen,2015,1,2,"$930,000",465000
2747,Zach Fulton,2014,22,4,"$2,349,220",587305
2747,Zach Fulton,2015,23,4,"$2,349,220",587305
2747,Zach Fulton,2016,24,4,"$2,349,220",587305
